Blockchain,Day,Hour,Sales,Marketplaces,Buyers,NFTs,Collections,Volume,PriceAverage,PriceMedian,PriceMax,PriceFloor
BSC,7.Sunday,6,9,4,6,25,7,9840.275833,393.6110333,288.485,2035.287917,288.485
Avalanche,7.Sunday,6,38,10,32,61,18,8487.074264,136.8882946,50.72154838,467.41255,0.135325
Flow,7.Sunday,6,774,8,289,601,19,8671.283313,11.20320842,4,1500,9.28065E-06
Optimism,7.Sunday,6,275,1,243,212,27,3401.092743,12.1467598,12.74,171.93,0.13
Arbitrum,7.Sunday,6,129,3,115,166,29,2754.821801,16.39774881,12.73666044,508.6912959,0.012628866
Algorand,7.Sunday,6,62,4,31,60,20,2592.91163,41.82115533,8.407633995,768.4784,0.084052325
Ethereum,7.Sunday,6,2460,7,1813,2845,242,1489580.405,396.4813429,33.11,91554.79,0.03
NEAR,7.Sunday,6,18,1,9,18,3,267.7285381,14.87380767,0.273377508,135.6039227,0.019120153
Solana,7.Sunday,6,1660,7,526,1351,201,135797.7412,81.8058682,14.45486201,6333.711994,0.0674948
Optimism,7.Sunday,7,318,1,277,417,28,5196.154241,11.05564732,7.925,326.57,0.25
Ethereum,7.Sunday,7,2434,7,1798,3111,206,1793786.308,449.9087806,33.41,91648.8,1.27E-14
Flow,7.Sunday,7,677,6,248,517,14,8100.832884,11.96577974,4,600,1
Solana,7.Sunday,7,1883,8,517,1326,206,124140.2947,65.89187617,13.49895992,5399.583967,0.01349896
Algorand,7.Sunday,7,31,3,19,47,7,272.3449765,5.794573968,5.713642708,22.62602513,0.228545708
Polygon,7.Sunday,7,305,11,161,924,40,15983.28058,17.20482302,3.662652,128.19282,0.9088605
Avalanche,7.Sunday,7,23,4,19,27,11,1071.706655,36.95540189,21.0553,178.819655,3.365088125
Arbitrum,7.Sunday,7,98,3,88,124,23,5470.922759,43.76738207,18.17299655,3788.659696,0.076303694
NEAR,7.Sunday,7,1,1,1,1,1,7.45821575,7.45821575,7.45821575,7.45821575,7.45821575
BSC,7.Sunday,7,18,6,15,19,7,19764.55708,1040.239846,581.5108333,3489.065,288.485
Ethereum,7.Sunday,8,2048,7,1678,2694,203,3393956.193,1003.832059,36.08,90491.04,0.01
Arbitrum,7.Sunday,8,106,2,96,113,23,1795.411171,15.7492208,17.04115841,176.8041191,0.076303694
Optimism,7.Sunday,8,361,1,296,357,36,8976.92,22.27523573,12.57,251.36,0.13
Algorand,7.Sunday,8,49,3,20,48,8,1445.41126,29.49818898,8.001385249,156.5538102,0.228545708
Flow,7.Sunday,8,608,5,213,443,14,7268.228304,11.95432287,4.002000667,650,0.919888463
NEAR,7.Sunday,8,25,2,9,25,5,130.3769045,5.215076179,0.019085432,66.6636554,0.019085432
Polygon,7.Sunday,8,373,12,153,1187,29,29099.26605,24.31016379,6.3620235,206.024175,0.9088605
BSC,7.Sunday,8,23,5,19,27,7,30202.23667,1006.741222,872.26625,2616.79875,288.485
Avalanche,7.Sunday,8,49,6,19,71,10,3205.448172,37.71115496,32.342675,154.2705,15.0395
Solana,7.Sunday,8,1476,7,480,1307,180,69108.74045,46.75828177,6.274251993,5236.478315,0.02699792
Algorand,7.Sunday,9,93,4,20,90,16,868.5647388,9.339405794,2.401495,114.0712526,0.181236747
Flow,7.Sunday,9,611,5,203,448,11,4296.826012,7.032448465,3.003001001,148,1
Solana,7.Sunday,9,1591,5,504,1390,217,84194.05632,52.91895432,6.418755441,9030.804185,0.081819974
BSC,7.Sunday,9,24,9,19,62,10,44974.0025,702.7187891,289.6202083,2326.043333,288.485
Ethereum,7.Sunday,9,1983,7,1488,2506,214,1382658.88,421.1571368,17.22,87903.93,0.01
Optimism,7.Sunday,9,391,1,323,347,31,10503.41,24.48347319,12.72,252.74,0.13
NEAR,7.Sunday,9,13,2,5,13,3,14.58706096,1.122081612,0.020608206,8.459854746,0.019085432
Arbitrum,7.Sunday,9,150,5,138,151,32,26929.37866,172.6242222,1.418804313,25434.5648,0.078298967
Polygon,7.Sunday,9,264,10,138,1136,31,74117.8942,64.50643533,9.9974655,181.301274,0.9088605
Avalanche,7.Sunday,9,41,7,35,54,15,7062.66895,126.1190884,30.01224318,2105.53,1.052765
Ethereum,7.Sunday,10,2080,7,1561,2582,198,1153790.386,344.0042893,31.4,18328.46,0.13
NEAR,7.Sunday,10,13,2,6,13,3,69.57099772,5.351615209,1.711056382,50.74220877,0.01695049
Optimism,7.Sunday,10,381,1,281,355,31,4593.087125,11.01459742,12.56,127.24,0.13
Avalanche,7.Sunday,10,36,9,25,45,15,3458.413331,76.85362959,14.95076695,1082.6,1.72803855
Solana,7.Sunday,10,1625,7,573,1418,208,96349.3587,59.29191305,8.099375951,8369.355149,0.01349896
Flow,7.Sunday,10,583,4,216,422,12,6747.930942,11.57449561,5,1200,1
Polygon,7.Sunday,10,269,11,132,791,33,5864.770932,7.367802678,8.1797445,78.747018,0.9088605
Arbitrum,7.Sunday,10,168,3,159,167,27,2613.338666,15.28268226,17.54984971,475.6263617,1.27173E-06
Algorand,7.Sunday,10,59,2,22,59,20,1572.062781,26.64513188,3.552531554,216.13455,0.036224495
BSC,7.Sunday,10,13,9,13,23,11,15682.62917,681.853442,290.7554167,2035.287917,288.485
Gnosis,7.Sunday,11,1,1,1,1,1,0.999919627,0.999919627,0.999919627,0.999919627,0.999919627
BSC,7.Sunday,11,13,4,4,13,4,5499.378333,423.0291026,288.485,2035.287917,288.485
Algorand,7.Sunday,11,55,2,22,55,17,1727.823207,31.4149674,2.285685629,600.37375,0.181236747
Polygon,7.Sunday,11,471,12,210,1255,38,43864.9341,33.8987126,4.578315,207.855501,0.9088605
Arbitrum,7.Sunday,11,164,4,153,176,29,2545.735886,14.22198819,17.80419536,292.4974951,0.075773194
Solana,7.Sunday,11,1559,8,529,1410,198,108367.4364,69.42180421,9.118547425,3037.265982,0.0674948
Flow,7.Sunday,11,770,7,306,608,10,8574.212738,11.13534122,5,700,0.47
NEAR,7.Sunday,11,10,1,5,10,3,54.38386387,5.438386387,0.949669454,16.91970949,0.126897821
Optimism,7.Sunday,11,342,1,299,273,29,4458.39,12.21476712,12.69,74.25,0.13
Avalanche,7.Sunday,11,58,8,39,76,25,5492.045721,70.41084258,21.0553,355.4285035,1.0826
Ethereum,7.Sunday,11,2274,7,1746,2592,205,4691145.546,1287.714945,44.41,1025279.28,0.01
Optimism,7.Sunday,12,342,1,286,309,42,4306.470686,11.92928168,12.73,89.1,0.13
Flow,7.Sunday,12,834,9,322,671,15,9542.321679,11.44163271,4.004001335,549,1
Algorand,7.Sunday,12,30,3,19,30,9,835.9696381,27.8656546,8.001385249,199.9774948,0.228545708
Avalanche,7.Sunday,12,54,10,35,62,26,4110.856211,64.2321283,31.2785,404.56255,0.135325
Solana,7.Sunday,12,1405,7,544,1332,202,114652.5689,81.54521257,10.79781804,5727.398157,0.094492719
Arbitrum,7.Sunday,12,229,5,221,220,28,26474.92173,115.1083553,17.80419536,23647.11234,0.076303694
Polygon,7.Sunday,12,327,11,170,1004,34,54549.39819,53.27089667,8.1797445,184.963926,0.9088605
NEAR,7.Sunday,12,8,1,8,8,4,95.15440392,11.89430049,5.924976407,49.913143,0.019085432
BSC,7.Sunday,12,15,10,15,15,12,8988.443333,561.7777083,290.7554167,2035.287917,288.485
Gnosis,7.Sunday,12,5,2,3,5,1,1.999839254,0.399967851,0.099991963,0.899927664,0.099991963
Ethereum,7.Sunday,12,2864,6,1993,3323,201,935604.4999,216.7758341,18.205,84393.27,0.13
Ethereum,7.Sunday,13,3201,7,2322,3859,226,1524390.934,295.6537885,23.85,93743.84,1.29E-10
Avalanche,7.Sunday,13,36,10,28,43,16,3575.89367,81.27031068,36.0948,230.0525,0.90237
Algorand,7.Sunday,13,53,3,22,53,16,1015.098935,19.15281009,10.8067275,177.5800154,0.683580214
Flow,7.Sunday,13,955,8,341,783,16,8700.070551,9.11002152,3,422.4221408,0.511049146
Polygon,7.Sunday,13,346,15,200,1011,42,40976.41432,40.13360854,4.578315,181.301274,0.9088605
Optimism,7.Sunday,13,479,1,396,445,54,8103.09,15.79549708,12.76,225.86,0.13
Arbitrum,7.Sunday,13,248,3,228,241,33,5545.799919,22.00714254,2.029460179,719.8453422,0.076303694
Solana,7.Sunday,13,1874,8,663,1751,254,132971.1111,70.91792594,5.750580482,5236.205581,0.013636662
BSC,7.Sunday,13,11,8,8,11,7,5499.378333,499.9434848,290.7554167,1744.5325,288.485
NEAR,7.Sunday,13,10,1,8,9,4,63.30491415,6.330491415,1.796595715,30.17187281,0.020777403
Flow,7.Sunday,14,1075,8,353,908,16,10037.53349,9.337240456,3,850,0.919888463
Arbitrum,7.Sunday,14,200,6,187,200,38,6080.894098,28.81940331,17.93136818,948.4258817,1.26289E-06
Polygon,7.Sunday,14,334,13,186,1686,41,75617.21477,44.58562192,7.325304,208.771164,0.9088605
Algorand,7.Sunday,14,100,4,59,100,16,625.145217,6.25145217,0.221513049,205.4625918,0.00079991
Avalanche,7.Sunday,14,51,8,28,75,16,5548.802484,73.98403312,13.36560365,404.56255,0.210553
BSC,7.Sunday,14,18,8,10,21,8,14426.52042,686.9771627,288.485,2307.88,288.485
NEAR,7.Sunday,14,22,1,8,21,5,477.6653419,21.71206099,7.106277987,167.505124,0.019085432
Ethereum,7.Sunday,14,2283,8,1751,2673,231,3859771.268,1096.525928,36.735,1013555.2,1.27E-14
Solana,7.Sunday,14,2113,8,793,1893,281,189729.6611,89.79160489,12.14906393,6818.331139,0.087274639
Optimism,7.Sunday,14,455,1,270,494,42,5428.814288,10.03477687,2.95,232.71,0.01
Gnosis,7.Sunday,14,11,1,11,11,1,1.099622375,0.09996567,0.09996567,0.09996567,0.09996567
BSC,7.Sunday,15,9,6,9,10,7,3184.687083,318.4687083,290.7554167,576.97,288.485
Ethereum,7.Sunday,15,2981,7,2300,3366,276,4016355.4,875.5952475,44.33,253597.64,0.1
Flow,7.Sunday,15,1125,6,394,962,15,10071.30286,8.952269209,3,1001.000334,1
Optimism,7.Sunday,15,322,1,235,331,38,4127.49,11.00664,12.57,202.62,0.13
NEAR,7.Sunday,15,28,1,13,28,11,672.0412528,24.00147332,4.655228674,167.8098544,0.019085432
Avalanche,7.Sunday,15,34,10,28,35,19,1794.350005,51.267143,40.60665,571.501,0.27065
Polygon,7.Sunday,15,324,13,222,1064,50,11954.41059,11.13073612,5.493978,548.482137,0.9088605
Arbitrum,7.Sunday,15,163,3,156,169,30,2633.600481,15.49176754,19.07465187,426.0289603,0.076303694
Algorand,7.Sunday,15,125,3,75,125,17,1340.095389,10.72076311,3.65901679,108.0675151,0.025140028
Solana,7.Sunday,15,2356,7,844,2279,331,182447.1351,77.40650621,8.773851348,5318.590208,0.00013499
Ethereum,7.Sunday,16,3475,7,2568,3809,298,5095422.226,944.1212203,35.74,250574.15,0.01
Polygon,7.Sunday,16,263,16,162,857,39,9785.742633,11.36555474,5.453163,2312.049075,0.9088605
NEAR,7.Sunday,16,22,4,9,22,6,354.9957684,16.13617129,1.597220576,83.05740267,0.86664467
Algorand,7.Sunday,16,147,3,46,145,22,2226.519214,15.14638921,4.80323015,332.6070575,0.025140028
BSC,7.Sunday,16,18,5,8,35,7,26844.99792,766.9999405,1153.94,1453.777083,288.485
Optimism,7.Sunday,16,345,1,268,306,36,4900.790944,13.39013919,12.6,165.35,0.13
Arbitrum,7.Sunday,16,144,5,132,152,24,3442.881304,22.6505349,19.22744796,494.5598517,0.012628866
Flow,7.Sunday,16,1224,5,419,1058,15,15253.10192,12.46168457,4,1275,0.817678634
Avalanche,7.Sunday,16,50,9,38,74,22,6894.733686,93.17207684,51.13918218,1312.6525,0.751975
Solana,7.Sunday,16,2139,8,904,2036,284,206030.5001,96.27593463,25.22782521,6136.498025,0.087274639
Polygon,7.Sunday,17,226,13,159,674,33,4758.434558,6.966961285,4.5443025,554.891778,0.9088605
Avalanche,7.Sunday,17,56,13,42,86,25,12085.38228,128.5678966,40.0562,1503.95,0.135325
Gnosis,7.Sunday,17,2,1,1,2,1,18.38852194,9.194260968,9.194260968,17.88856212,0.499959813
BSC,7.Sunday,17,13,4,6,18,4,7237.099583,402.061088,288.485,1163.021667,288.485
Algorand,7.Sunday,17,75,2,49,72,28,3015.599359,40.20799145,8.40547265,502.8005583,0.025140028
Optimism,7.Sunday,17,303,1,200,271,33,3119.74,10.16201954,3.05,127.69,0.13
Flow,7.Sunday,17,1231,6,485,1063,13,13454.59065,10.92980556,3,535,1
Ethereum,7.Sunday,17,2984,7,2309,3226,281,2777623.14,640.0053318,39.675,186740.24,0.09
Arbitrum,7.Sunday,17,171,4,145,175,37,3409.36707,19.26196085,3.77603083,633.6237651,0.076303694
Solana,7.Sunday,17,2594,8,884,2495,283,189840.7071,73.10000275,6.478285854,5386.085007,0.013636662
NEAR,7.Sunday,17,18,2,10,18,5,368.631691,20.47953839,4.657537238,113.5682853,0.171362818
Ethereum,7.Sunday,18,3419,8,2529,3745,302,2419808.45,457.2578326,44.82,104275.3,1.29E-11
NEAR,7.Sunday,18,7,1,5,7,3,248.8432412,35.54903446,13.55485303,71.17510894,2.537956424
Optimism,7.Sunday,18,266,1,207,284,36,5125.121993,16.80367867,8.91,381.5,0.13
BSC,7.Sunday,18,11,7,8,11,6,3466.360833,315.1237121,288.485,576.97,288.485
Polygon,7.Sunday,18,263,18,148,1266,39,9274.071207,7.296672862,4.578315,631.80747,0.9088605
Solana,7.Sunday,18,2814,8,972,2559,303,195098.6368,69.30679814,6.954697762,5197.099569,0.068183311
Flow,7.Sunday,18,1475,7,556,1302,18,15939.28616,10.8062957,4,399.3991331,1.03028E-05
Arbitrum,7.Sunday,18,135,3,125,144,30,3435.77302,23.69498635,19.07465187,502.2054819,0.012628866
Algorand,7.Sunday,18,61,4,45,60,22,1424.30079,23.34919328,8.407633995,205.4625918,0.025140028
Avalanche,7.Sunday,18,37,11,32,72,24,60407.9608,805.4394773,230.0525,1714.100879,0.135325
Optimism,7.Sunday,19,231,1,173,180,31,3066.63,12.99419492,12.79,128.39,0.13
Polygon,7.Sunday,19,162,15,101,634,32,6510.61068,10.23680925,11.8151865,228.000087,0.9088605
Ethereum,7.Sunday,19,3124,7,2374,3472,285,1411459.121,297.0867441,35.82,66530.88,0.01
Arbitrum,7.Sunday,19,118,3,105,130,26,2161.083211,16.62371701,19.44218133,126.1623679,0.007323153
Avalanche,7.Sunday,19,28,7,24,56,19,4123.284981,73.63008895,55.347925,338.3125,0.3759875
NEAR,7.Sunday,19,27,1,8,25,4,371.5104308,13.75964558,0.527634863,96.44829004,0.036070643
BSC,7.Sunday,19,7,6,7,7,6,2605.446667,325.6808333,288.485,581.5108333,288.485
Flow,7.Sunday,19,1653,9,557,1486,20,18901.71608,11.43479497,4,1250,1.00472E-05
Solana,7.Sunday,19,2578,7,900,2454,293,207920.5677,80.58936732,6.076029694,5399.583967,0.00013499
Algorand,7.Sunday,19,103,2,33,81,26,851.8005169,8.269907931,4.634885636,96.0598,0.190438554
Algorand,7.Sunday,20,81,3,44,70,16,1564.416065,19.31377858,3.6022425,288.1794,0.181236747
NEAR,7.Sunday,20,16,1,10,16,6,178.1628592,11.1351787,0.865070907,72.36164326,0.019085432
Ethereum,7.Sunday,20,3281,8,2453,3509,293,1958355.452,409.2696869,30.31,105858.8,0.01
Solana,7.Sunday,20,3019,6,1031,2502,317,271940.3376,90.0464694,15.25382471,8774.323947,0.087743239
Arbitrum,7.Sunday,20,93,5,91,96,23,1999.176506,20.82475527,19.68635315,635.8641199,0.076303694
Flow,7.Sunday,20,1570,6,515,1395,14,18424.85127,11.73557406,5,1099,0.817678634
Avalanche,7.Sunday,20,46,12,33,64,27,10220.40919,159.6938936,75.1975,567.01175,1.0826
Polygon,7.Sunday,20,188,16,100,620,41,4810.209954,7.745909749,4.578315,640.9641,0.9088605
BSC,7.Sunday,20,4,4,4,5,4,3196.039167,639.2078333,290.7554167,1163.021667,288.485
Optimism,7.Sunday,20,176,1,155,128,33,2639.73,14.58414365,12.8,190.17,0.13
Optimism,7.Sunday,21,168,1,142,137,22,2204.78,11.3065641,12.77,240.53,0.33
Ethereum,7.Sunday,21,3919,7,2740,3708,285,1365675.159,226.2175185,25.15,27217.93,0.01
Avalanche,7.Sunday,21,57,14,37,84,28,36355.17643,422.7346096,46.241125,23236.0275,0.2354655
Algorand,7.Sunday,21,93,4,53,109,19,2129.592134,19.53754251,5.713642708,373.4324725,0.2401495
BSC,7.Sunday,21,6,3,3,10,3,2893.931667,289.3931667,288.485,290.7554167,288.485
Flow,7.Sunday,21,1550,6,493,1385,15,22359.12434,14.42524151,4,1660,9.43397E-06
Solana,7.Sunday,21,3201,6,1056,2792,332,278193.8572,86.8541546,17.04582785,9449.271943,0.01349896
Arbitrum,7.Sunday,21,149,4,115,263,35,74855.15958,282.4723003,20.20618504,1483.009366,0.05086913
NEAR,7.Sunday,21,21,1,5,18,5,54.11997391,2.577141615,0.272881075,16.91970949,0.019120153
Polygon,7.Sunday,21,168,16,88,1028,40,9186.850484,8.910621226,5.493978,640.9641,0.9088605
Arbitrum,7.Sunday,22,109,3,90,180,19,53883.85609,297.7008624,20.83762833,22255.2442,0.000254346
BSC,7.Sunday,22,10,3,3,10,3,3180.14625,318.014625,288.485,581.5108333,288.485
Algorand,7.Sunday,22,94,4,47,91,23,1939.522667,19.79104763,4.80299,301.3876225,0.002401495
Avalanche,7.Sunday,22,35,7,29,40,24,7052.933973,176.3233493,68.043825,1955.135,0.2571175
NEAR,7.Sunday,22,6,2,4,6,5,192.8276238,32.1379373,10.98935132,83.05740267,6.598669782
Polygon,7.Sunday,22,169,14,82,564,36,6764.524629,11.95145694,10.072293,79.979724,0.9088605
Flow,7.Sunday,22,1407,8,496,1243,21,16887.32583,12.00236377,4,910,9.7917E-06
Solana,7.Sunday,22,3802,7,1143,3518,318,187119.5762,49.20314915,4.500098552,5872.047565,0.05399584
Ethereum,7.Sunday,22,3806,7,2655,3686,316,1725941.069,295.4366773,29.155,102161.6,0.001280094
Optimism,7.Sunday,22,153,1,140,118,28,3207.07,20.29791139,12.77,102.16,0.13
Gnosis,7.Sunday,23,5,1,1,5,1,6.399117521,1.279823504,0.359876414,4.999598134,0.319890146
Polygon,7.Sunday,23,164,13,78,1198,28,27250.88759,22.67128751,8.1797445,181.301274,0.9088605
BSC,7.Sunday,23,8,5,6,8,5,7507.42125,834.1579167,290.7554167,2884.85,288.485
Optimism,7.Sunday,23,110,1,85,99,23,1272.17107,11.06235713,12.52,71.94,0.13
Avalanche,7.Sunday,23,37,9,30,44,24,2202.453673,50.05576528,37.59875,360.948,0.751975
NEAR,7.Sunday,23,12,2,6,12,7,265.1946128,22.09955107,7.288710846,115.0938294,0.67678838
Flow,7.Sunday,23,1327,9,493,1159,18,13078.96972,9.856043496,4,1700,9.89391E-06
Algorand,7.Sunday,23,54,5,42,52,16,2133.03657,39.50067723,8.001385249,525.6551292,0.025140028
Ethereum,7.Sunday,23,3462,7,2425,3128,288,2509465.314,505.5328997,32.75,346420.94,0.01
Solana,7.Sunday,23,2954,6,979,2700,284,179127.2332,60.63887379,6.614135782,5659.214845,0.01349896
Arbitrum,7.Sunday,23,92,5,76,102,28,2577.699304,25.02620683,20.07989639,540.4845019,0.076303694
